UTC,Latitude,Longitude,Heading angle,Ship speed,Wind direction,Wind speed
2023-12-20 11:13,35.54839833,129.5543317,20.1,11.2025,331.4,10.9
2023-12-20 11:14,35.55121333,129.5558317,20.2,11.0885,332.8,13.5
2023-12-20 11:15,35.554005,129.55729,20.15,10.9325,337.2,12.7
2023-12-20 11:16,35.55677333,129.55875,20.15,10.8885,330,13.35
2023-12-20 11:17,35.559545,129.56014,20.2,10.7725,326.3,12.9
2023-12-20 11:18,35.56235,129.5614783,20.2,10.835,338.6,11.95
2023-12-20 11:19,35.565165,129.5628533,20.5,10.9195,334.05,12.4
2023-12-20 11:20,35.56798,129.5642383,20.1,10.969,338.75,14.65
2023-12-20 11:21,35.57078667,129.565585,20.2,10.8385,337.3,13.4
2023-12-20 11:22,35.573585,129.5669417,20.1,10.8435,335,14.5
2023-12-20 11:23,35.57639,129.56827,20.2,10.852,340,12.3
2023-12-20 11:24,35.57922667,129.5696033,20.4,10.9495,331.5,12
2023-12-20 11:25,35.58205,129.5709767,20.1,10.9525,328.55,13.4
2023-12-20 11:26,35.58489333,129.5723233,20.1,10.976,330.4,13.5
2023-12-20 11:27,35.587715,129.5736883,20.05,10.9345,331.35,13.6
2023-12-20 11:28,35.590545,129.5750133,20.1,10.891,336.05,14.25
2023-12-20 11:29,35.59336167,129.576395,20.3,10.938,329.3,14
2023-12-20 11:30,35.59624333,129.577765,20.15,10.9475,333.4,14.2
2023-12-20 11:31,35.59905667,129.5788983,17,10.8355,337.5,13.85
2023-12-20 11:32,35.60199333,129.57999,15.1,10.867,335.55,14.8
2023-12-20 11:33,35.60488333,129.58119,16.9,11.0085,331.1,13.25
2023-12-20 11:34,35.607725,129.5825383,20.15,11.011,336.9,14.05
2023-12-20 11:35,35.61058,129.5839333,20.2,11.0485,317.7,12.6
2023-12-20 11:36,35.613465,129.5853467,19.75,11.186,313,13.05
2023-12-20 11:37,35.616355,129.5867383,19.7,11.206,324.95,12.9
2023-12-20 11:38,35.61922667,129.5881017,20,11.1075,333.8,14.05
2023-12-20 11:39,35.62208,129.5894583,19.9,11.0675,337.75,13.6
2023-12-20 11:40,35.62495167,129.59086,20.1,11.1465,329.4,14.5
2023-12-20 11:41,35.627825,129.5922533,19.9,11.1345,326.65,12.35
2023-12-20 11:42,35.630755,129.5935517,20.1,11.2825,336.8,13.15
2023-12-20 11:43,35.63334667,129.592595,330.6,10.446,343.6,14.2
2023-12-20 11:44,35.63399,129.5893283,282.8,10.2365,23.85,15.6
2023-12-20 11:45,35.63228167,129.5870333,222.65,9.6125,54.5,10.25
2023-12-20 11:46,35.63019333,129.5860367,201.65,8.2035,92.6,4.9
2023-12-20 11:47,35.62835667,129.585265,200.95,7.034,71.9,4.8
2023-12-20 11:48,35.62667333,129.58453,202,6.456,82.95,5.65
2023-12-20 11:49,35.62505,129.5838067,201.6,6.227,84.1,4.05
2023-12-20 11:50,35.62342833,129.5834567,188.3,5.9345,100.4,5.4
2023-12-20 11:51,35.6218,129.5831517,189.15,5.951,100.2,5.65
2023-12-20 11:52,35.620235,129.582495,199.9,5.9665,100.9,3.65
2023-12-20 11:53,35.61865833,129.58178,201.7,6.0675,101.35,6.25
2023-12-20 11:54,35.61706333,129.58106,202.5,6.1255,94.95,5
2023-12-20 11:55,35.61544333,129.5803683,201.6,6.162,98.95,7
2023-12-20 11:56,35.613835,129.5796317,202.1,6.1825,103.7,1.7
2023-12-20 11:57,35.61221333,129.5789517,200.9,6.1765,103.2,4.85
2023-12-20 11:58,35.610555,129.578525,192.4,6.1065,99.75,3.05
2023-12-20 11:59,35.608865,129.5782367,189.8,6.1385,102.3,4.8
2023-12-20 12:00,35.60724333,129.57767,201.3,6.0705,85.65,3.05
2023-12-20 12:01,35.60563,129.5770283,202,6.083,82.85,4.5
2023-12-20 12:02,35.604005,129.57636,201.7,6.1635,99.3,5.6
2023-12-20 12:03,35.602375,129.5756817,203.2,6.216,100.15,5.95
2023-12-20 12:04,35.60074333,129.5749933,202.2,6.23,92.45,4.1
2023-12-20 12:05,35.59910667,129.5743267,202.05,6.2505,95.35,5.4
2023-12-20 12:06,35.59747167,129.5736417,201.4,6.25,92.95,4.15
2023-12-20 12:07,35.59555333,129.5728783,199.8,7.0265,77.25,3.7
2023-12-20 12:08,35.593125,129.5719583,199,9.1635,56.35,6.8
2023-12-20 12:09,35.59054,129.57093,199.4,9.5945,54.1,8
2023-12-20 12:10,35.58794167,129.56988,199.4,9.838,59.6,7.05
2023-12-20 12:11,35.58548667,129.5684133,209.6,9.86,65.7,6.1
2023-12-20 12:12,35.58286333,129.5672183,201.2,10.057,70.15,5.3
2023-12-20 12:13,35.580375,129.5656467,210.55,10.0895,67.25,6.2
2023-12-20 12:14,35.57771667,129.56449,201,10.168,72.6,6.75
2023-12-20 12:15,35.57501833,129.5634133,201,10.233,76,5.6
2023-12-20 12:16,35.572335,129.5623417,201.1,10.182,71.95,6
2023-12-20 12:17,35.56964833,129.5612933,200.6,10.181,66.6,7
2023-12-20 12:18,35.56694833,129.5602117,200.2,10.2005,70.55,5.7
2023-12-20 12:19,35.56426,129.5591533,199.95,10.184,70.7,6.15
2023-12-20 12:20,35.56157167,129.55809,200.15,10.1925,70.35,5.5
2023-12-20 12:21,35.55888167,129.5570333,200.1,10.2125,69.75,5.75
2023-12-20 12:22,35.55617667,129.5559767,200.1,10.2,66.9,5.55
2023-12-20 12:23,35.55347833,129.554905,200.1,10.224,68.9,5.05
2023-12-20 12:24,35.55075333,129.5538317,199.85,10.327,76,4.65
2023-12-20 12:25,35.548005,129.5527933,200.3,10.3735,64.25,6.65
2023-12-20 12:26,35.54524167,129.55182,199.85,10.359,58.75,8
2023-12-20 12:27,35.54249833,129.5508333,200.2,10.2795,61.55,6.8
2023-12-20 12:28,35.53976333,129.5498667,200.1,10.272,60.7,6.15
2023-12-20 12:29,35.53704333,129.5488867,200.4,10.28,77.9,4.7
2023-12-20 12:30,35.53430833,129.54789,200.6,10.24,86.2,4.3
2023-12-20 12:31,35.53161333,129.5468767,200.6,10.213,96.35,4.7
2023-12-20 12:32,35.528915,129.5458867,200.4,10.149,58.4,5.45
2023-12-20 12:33,35.52620333,129.5448683,200.25,10.135,73.4,4.3
2023-12-20 12:34,35.52349667,129.543845,200.5,10.223,89.2,5.9
2023-12-20 12:35,35.520785,129.5427817,200.2,10.245,104.1,3.5
2023-12-20 12:36,35.51807833,129.541765,200.8,10.23,92.3,4.65
2023-12-20 12:37,35.51539167,129.5407633,200.3,10.133,60.6,7.65
2023-12-20 12:38,35.51269667,129.5397533,200.5,10.1245,86.25,6.1
2023-12-20 12:39,35.51001667,129.538685,200.1,10.1405,87.45,4.3
2023-12-20 12:40,35.50735,129.537625,200,10.0945,62.95,4.95
2023-12-20 12:41,35.50468667,129.5365667,200.05,10.1205,67.4,5.25
2023-12-20 12:42,35.502015,129.535515,200.55,10.1015,73.75,5.3
2023-12-20 12:43,35.49935167,129.53442,200.35,10.114,80.75,4.65
2023-12-20 12:44,35.49668833,129.533295,200.3,10.1315,86.65,5.1
2023-12-20 12:45,35.49397833,129.5321917,200.3,10.1225,78.5,4.2
2023-12-20 12:46,35.49131667,129.5310933,200.3,10.1395,95.2,4.9
2023-12-20 12:47,35.48867167,129.53002,199.8,10.0915,58.35,6.7
2023-12-20 12:48,35.48602333,129.528935,200.25,10.0315,59.3,6.45
2023-12-20 12:49,35.483395,129.52788,200.3,9.9885,54.4,8.7
2023-12-20 12:50,35.48075667,129.5268267,200.3,10.005,57.05,8.4
2023-12-20 12:51,35.47810667,129.5257567,200.3,10.0225,63.8,5.95
2023-12-20 12:52,35.47546333,129.5246733,200.35,9.998,78.15,4.7
2023-12-20 12:53,35.47281333,129.5236033,200.9,10.006,97.35,6.15
2023-12-20 12:54,35.47017667,129.522505,200.4,9.967,100.5,4.7
2023-12-20 12:55,35.467545,129.5214433,199.8,9.94,58.4,7.05
2023-12-20 12:56,35.46492667,129.52034,200.2,9.944,57.5,6.85
2023-12-20 12:57,35.46229333,129.5192917,200.35,9.918,71.95,5.7
2023-12-20 12:58,35.459745,129.5182717,200.8,9.938,83,5.6
2023-12-20 12:59,35.45713333,129.5172033,200.9,9.9395,82.75,6.15
2023-12-20 13:00,35.45449,129.516125,199.9,9.969,64.85,5.2
2023-12-20 13:01,35.45185333,129.5149933,200.1,9.9925,69.35,4.6
2023-12-20 13:02,35.45003667,129.5129133,228.05,9.2115,23.45,11.35
2023-12-20 13:03,35.44977333,129.5102683,269.1,8.0385,15.65,12.4
2023-12-20 13:04,35.45047333,129.5077117,293.6,7.923,8,13.6
2023-12-20 13:05,35.451225,129.5050917,292.6,8.238,11.85,14.2
2023-12-20 13:06,35.45201167,129.5024567,293.3,8.2815,12.45,14.55
2023-12-20 13:07,35.45283333,129.49983,293,8.3045,6.25,15.65
2023-12-20 13:08,35.45363,129.49718,292.65,8.325,12.7,14.8
2023-12-20 13:09,35.45438,129.4945067,292.85,8.3465,20.05,15.9
2023-12-20 13:10,35.45517167,129.4918433,293.4,8.366,19.35,14.35
2023-12-20 13:11,35.45599667,129.4892083,293.75,8.3205,5.45,14.65
2023-12-20 13:12,35.45738167,129.487075,311.75,8.2005,6.2,14.55
2023-12-20 13:13,35.459385,129.486765,336.4,7.4895,333.6,15.3
2023-12-20 13:14,35.46116333,129.4881767,33.4,7.624,297.95,11.5
2023-12-20 13:15,35.46304167,129.489665,30.7,8.0355,298.95,10.7
2023-12-20 13:16,35.46518,129.4905533,13.05,8.0525,310.75,12.4
2023-12-20 13:17,35.46735167,129.4913767,13.1,8.1675,322.7,13.1
2023-12-20 13:18,35.46953667,129.49221,13,8.207,320.45,13.45
2023-12-20 13:19,35.471745,129.4930983,13.2,8.3595,314.45,14.45
2023-12-20 13:20,35.47397667,129.4939217,12.2,8.408,301.3,13
2023-12-20 13:21,35.47623833,129.4947983,12.8,8.5155,298.9,12
2023-12-20 13:22,35.47847833,129.4956833,13.65,8.474,307.6,12.3
2023-12-20 13:23,35.480715,129.496575,13.4,8.468,298.65,12.6
2023-12-20 13:24,35.48300833,129.4974733,13.7,8.523,306.3,12.2
2023-12-20 13:25,35.48524667,129.4983417,14,8.436,321.5,11.5
2023-12-20 13:26,35.48748667,129.4992533,14.2,8.466,292.2,11.55
2023-12-20 13:27,35.48975667,129.5001117,13.5,8.546,294.9,10.2
2023-12-20 13:28,35.49200667,129.5010333,13.8,8.561,298.25,13.95
2023-12-20 13:29,35.49427167,129.5017333,8.1,8.388,314.75,14.2
2023-12-20 13:30,35.49693333,129.5024583,8.3,9.5375,314.45,13.3
2023-12-20 13:31,35.500435,129.5032817,8.7,12.62,325.85,13
2023-12-20 13:32,35.50441167,129.50418,8.85,14.5955,331.9,13.95
2023-12-20 13:33,35.50849833,129.5050383,8.5,14.9065,333.3,13.25
2023-12-20 13:34,35.51259833,129.5058583,8.4,14.947,333.9,12
2023-12-20 13:35,35.51671333,129.5066867,8.3,15.0225,331.9,13.1
2023-12-20 13:36,35.52080667,129.5075,8.1,14.949,339,13.6
2023-12-20 13:37,35.52484333,129.5083217,8.2,14.7325,338.5,14.15
2023-12-20 13:38,35.52890167,129.5091633,8.1,14.797,336.85,15.1
2023-12-20 13:39,35.53300667,129.5099883,8.1,14.9575,339.1,12.6
2023-12-20 13:40,35.53706,129.5108133,8.1,14.7925,342.05,15.7
2023-12-20 13:41,35.541125,129.51165,8,14.789,341.6,15.15
2023-12-20 13:42,35.54517833,129.5124483,7.7,14.823,344.55,15.85
2023-12-20 13:43,35.549225,129.5132767,7.95,14.7555,325.9,13.95
2023-12-20 13:44,35.55332,129.51416,8,14.974,326.05,15
2023-12-20 13:45,35.55741833,129.5150117,8.1,14.9825,333.9,13.15
2023-12-20 13:46,35.56146833,129.5161633,8.95,15.008,335,14
2023-12-20 13:47,35.564625,129.5193783,39.35,14.9745,323.8,12.2
2023-12-20 13:48,35.56591167,129.5242167,73.6,15.062,298.45,8.2
2023-12-20 13:49,35.56554,129.529395,97.6,15.3525,281.35,3.55
2023-12-20 13:50,35.56473167,129.534505,99.75,15.3765,302.2,3.9
2023-12-20 13:51,35.56392,129.539625,99.7,15.3365,299.75,4.1
2023-12-20 13:52,35.56310167,129.5447417,99.7,15.3395,274.3,4.4
2023-12-20 13:53,35.56232833,129.5497983,99.6,15.13,284.5,3
2023-12-20 13:54,35.56157667,129.5548517,99.7,15.089,297.2,3.5
2023-12-20 13:55,35.56079333,129.559885,100.05,15.083,293.95,3.95
2023-12-20 13:56,35.56,129.564925,100,15.09,331.95,2.3
2023-12-20 13:57,35.559215,129.56998,100,15.1315,343.1,1.6
2023-12-20 13:58,35.55843,129.57502,100.1,15.1315,281.65,1.4
2023-12-20 13:59,35.55710833,129.57983,107.7,15.071,70.75,0.95
2023-12-20 14:00,35.55386,129.5827833,145.6,14.925,63.35,3.85
2023-12-20 14:01,35.54987833,129.5823667,189.1,14.765,53.9,11.1
2023-12-20 14:02,35.546175,129.579945,210.4,14.9015,56.25,10.7
2023-12-20 14:03,35.54249833,129.5774517,210.5,15.149,48.45,11.8
2023-12-20 14:04,35.53880667,129.574925,210.5,15.279,39.7,12
2023-12-20 14:05,35.535075,129.572375,210.5,15.396,51.35,8.85
2023-12-20 14:06,35.53133667,129.5698633,210.6,15.384,56.4,9.4
2023-12-20 14:07,35.52790833,129.5675733,210.45,14.1655,53.95,9.5
2023-12-20 14:08,35.52485833,129.5656083,210.5,12.539,58.55,7.35
2023-12-20 14:09,35.52211333,129.563925,210.35,11.0605,67.4,4.8
2023-12-20 14:10,35.519445,129.5623267,210.7,10.683,62.35,4.25
2023-12-20 14:11,35.51683333,129.560605,211.75,10.7575,65.6,5.6
2023-12-20 14:12,35.514195,129.558775,214.9,10.8855,60.8,8.3
2023-12-20 14:13,35.511545,129.556805,215.5,11.166,70.45,4.7
2023-12-20 14:14,35.50895833,129.5549083,214.7,11.264,50.6,9.5
2023-12-20 14:15,35.50629833,129.5529533,215,11.2075,65.55,6.2
2023-12-20 14:16,35.50366167,129.5509583,215.3,11.177,67.4,5.5
2023-12-20 14:17,35.50102667,129.5489467,214.95,11.226,68.15,4.7
2023-12-20 14:18,35.49840167,129.5469067,214.75,11.193,54.35,7.5
2023-12-20 14:19,35.49579167,129.544855,214.85,11.2015,55.7,7.7
2023-12-20 14:20,35.49318333,129.5428417,214.8,11.1425,46.3,12.1
2023-12-20 14:21,35.490595,129.5408933,215.1,11.0545,53.85,12.9
2023-12-20 14:22,35.487985,129.538925,215.3,11.051,53.85,12.95
2023-12-20 14:23,35.48538333,129.5369767,215.4,11.0555,61.1,9.1
2023-12-20 14:24,35.48278333,129.53503,215.4,11.0525,55.35,12.4
2023-12-20 14:25,35.48019167,129.5330883,214.9,11.006,55.15,11.1
2023-12-20 14:26,35.47760333,129.53113,215,11.0315,62.5,7.8
2023-12-20 14:27,35.47501167,129.529165,214.9,11.061,62.1,8
2023-12-20 14:28,35.47242833,129.5271883,215.25,10.9835,55.6,9.2
2023-12-20 14:29,35.46987,129.5252,214.75,11.0255,55.5,11
2023-12-20 14:30,35.46730167,129.523205,214.8,10.9435,45.55,11.2
2023-12-20 14:31,35.46473,129.5211867,215,11.016,65.65,6.05
2023-12-20 14:32,35.46215833,129.5191633,215.1,11.097,81.6,5.4
2023-12-20 14:33,35.45963667,129.5171033,215,11.0215,50.95,9
2023-12-20 14:34,35.45709333,129.51507,214.8,10.9895,43.05,12.9
2023-12-20 14:35,35.45457667,129.5130467,214.85,10.976,55.7,9.05
2023-12-20 14:36,35.45204167,129.51102,215.1,11.0275,48.15,12.95
2023-12-20 14:37,35.44949,129.508975,215.1,11.001,66.65,7.15
2023-12-20 14:38,35.44694333,129.5069317,214.9,11.0585,65.1,7.5
2023-12-20 14:39,35.44438667,129.5048567,214.95,11.0635,61.75,6.9
2023-12-20 14:40,35.44185333,129.502785,215,11.0445,64.95,5.7
2023-12-20 14:41,35.43933,129.5006783,215,11.0915,67.9,4.75
2023-12-20 14:42,35.43678333,129.4985467,215,11.123,75.7,5
2023-12-20 14:43,35.43424333,129.496485,215,11.0475,65.45,6.5
2023-12-20 14:44,35.43168667,129.4943533,214.95,11.0115,38.65,10.5
2023-12-20 14:45,35.429195,129.4922733,214.7,10.925,38.05,11
2023-12-20 14:46,35.42670833,129.4902117,214.9,10.9225,55.4,10
2023-12-20 14:47,35.42421,129.4881683,215.05,10.931,51.55,11.2
2023-12-20 14:48,35.42169833,129.4861617,214.9,10.861,38.4,16.5
2023-12-20 14:49,35.41919,129.4842483,214.9,10.684,42.45,17.8
2023-12-20 14:50,35.41675667,129.48238,215.2,10.3955,38.95,17.1
2023-12-20 14:51,35.41434667,129.4805633,214.85,10.3295,43.8,17.55
2023-12-20 14:52,35.41245167,129.4779683,231.3,10.5025,34.45,16.45
2023-12-20 14:53,35.411195,129.47458,243.95,11.059,26,19.45
2023-12-20 14:54,35.41130833,129.4708317,271.05,11.007,6.7,18.5
2023-12-20 14:55,35.411395,129.4669333,269.7,11.5075,7.5,18.2
2023-12-20 14:56,35.41139667,129.463045,269.8,11.4755,25.75,19.5
2023-12-20 14:57,35.411405,129.4591433,269.45,11.5225,22.85,17
2023-12-20 14:58,35.41148667,129.4552233,270,11.5485,9.6,16.45
2023-12-20 14:59,35.41158833,129.4513017,269.95,11.5745,12.2,17.8
2023-12-20 15:00,35.41162667,129.44738,269.5,11.5705,14.3,18.15
2023-12-20 15:01,35.41167167,129.443425,270.1,11.6655,12,18.05
2023-12-20 15:02,35.41168,129.439465,269.65,11.685,21.45,18.2
2023-12-20 15:03,35.41169833,129.4355433,270.05,11.569,22.5,17.5
2023-12-20 15:04,35.41173167,129.4316333,270,11.5415,23.75,17.4
2023-12-20 15:05,35.41178167,129.4274017,270,12.306,24.5,16
2023-12-20 15:06,35.41205833,129.422705,270.55,13.974,14.2,18.5
2023-12-20 15:07,35.41490833,129.4199417,324.8,13.6875,344.85,14.95
2023-12-20 15:08,35.41880667,129.41852,341.1,14.7495,344.85,16.95
2023-12-20 15:09,35.42273,129.41682,337.5,15.0015,345.55,17.5
2023-12-20 15:10,35.42661,129.4150083,336.4,14.9555,336.4,14.3
2023-12-20 15:11,35.430515,129.413175,336.7,15.051,340.65,15.55
2023-12-20 15:12,35.43439833,129.41133,337,15.007,353.75,14.8
2023-12-20 15:13,35.438285,129.409485,337.05,15.013,356.5,15
2023-12-20 15:14,35.441735,129.4078483,336.95,13.3195,357,14.4
2023-12-20 15:15,35.444915,129.4062567,337.3,12.4415,349.3,14.3
2023-12-20 15:16,35.44639667,129.4031317,291.2,10.964,14.3,15.4
2023-12-20 15:17,35.44705333,129.3993017,280.95,11.5075,15.85,14.35
2023-12-20 15:18,35.44772667,129.3953767,281.35,11.821,16.5,14.25
2023-12-20 15:19,35.44822167,129.391405,277.2,11.8405,26.4,14.3
2023-12-20 15:20,35.44861167,129.387385,276.7,11.938,24.75,15.3
2023-12-20 15:21,35.449045,129.383295,276.75,11.9405,27,14.15
2023-12-20 15:22,35.44950333,129.3792783,276.4,11.9675,18.2,13.8
2023-12-20 15:23,35.45002,129.3752433,280,12.056,7.75,13.9
2023-12-20 15:24,35.45111167,129.3714567,290.35,12.0075,4.75,13.45
2023-12-20 15:25,35.45201167,129.3686767,291.25,9.0085,16,13
2023-12-20 15:26,35.45292667,129.3666483,300.55,6.8605,14.2,10
2023-12-20 15:27,35.45377333,129.36499,302.8,5.812,7.4,10.95
2023-12-20 15:28,35.45451667,129.3635283,302.15,5.095,13,9.5
2023-12-20 15:29,35.455295,129.3622033,305.55,4.7605,7.5,10.5
2023-12-20 15:30,35.45598333,129.3610317,305.6,4.496,9,9.5
2023-12-20 15:31,35.45655,129.3601083,307,3.551,8.35,8.2
2023-12-20 15:32,35.45694333,129.3595717,309.3,2.1745,8.3,8.55
2023-12-20 15:33,35.45716,129.3592433,309.9,1.367,10,8.5
2023-12-20 15:34,35.45729667,129.3590217,307.95,0.8085,11.95,6.2
2023-12-20 15:35,35.45743333,129.3588467,300,0.7965,13.45,6.05
2023-12-20 15:36,35.457495,129.3587617,298.7,0.3255,12.8,6.8
2023-12-20 15:37,35.457575,129.3587367,295.7,0.345,19.15,6.9
2023-12-20 15:38,35.4576,129.3587717,293.65,0.1715,22.95,6.7
2023-12-20 15:39,35.45759667,129.3587633,293.5,0.101,23.1,8.7
2023-12-20 15:40,35.45759833,129.358765,293.85,0.0445,38.6,6.8
2023-12-20 15:41,35.45759667,129.3587533,293.5,0.0325,44.8,6.05
2023-12-20 15:42,35.45760167,129.3587517,293.5,0.015,33.55,6.2
2023-12-20 15:43,35.45760833,129.3587583,293.5,0.008,33.2,6.2
2023-12-20 15:44,35.45760333,129.3587567,293.5,0.006,46.1,5.1
2023-12-20 15:45,35.4576,129.35876,293.5,0.0065,50.4,4.2
2023-12-20 15:46,35.45759667,129.3587517,293.5,0.008,35.2,7.55
2023-12-20 15:47,35.45760167,129.3587533,293.6,0.008,32.25,6.75
2023-12-20 15:48,35.457605,129.35875,293.6,0.0095,32.55,5.7
2023-12-20 15:49,35.45761,129.3587467,293.55,0.009,29.8,6.4
2023-12-20 15:50,35.45760167,129.3587517,293.6,0.007,23.15,5.3
2023-12-20 15:51,35.457595,129.358745,293.6,0.0055,39.55,4.2
2023-12-20 15:52,35.45759833,129.3587417,293.6,0.008,24.95,5.05
2023-12-20 15:53,35.45760333,129.3587467,293.6,0.007,20.15,7.1
2023-12-20 15:54,35.457605,129.3587433,293.5,0.0095,29.3,7.05
2023-12-20 15:55,35.45760167,129.3587483,293.5,0.008,21.8,7.7
2023-12-20 15:56,35.45760667,129.3587417,293.5,0.01,23.8,6.95
2023-12-20 15:57,35.45760333,129.3587383,293.5,0.005,18,5.1
2023-12-20 15:58,35.457605,129.358745,293.5,0.01,16.85,6.65
2023-12-20 15:59,35.45760833,129.3587533,293.4,0.008,23.15,8.1
2024-03-27 9:01,35.39234667,129.5736283,249.95,13.184,14.3,8.5
2024-03-27 9:02,35.39116167,129.5693883,249.75,13.2435,12.4,8.5
2024-03-27 9:03,35.38998333,129.5651417,249.85,13.226,17.8,9.2
2024-03-27 9:04,35.38881167,129.5609133,249.9,13.1635,20.2,9.7
2024-03-27 9:05,35.387975,129.55656,256.7,13.178,14.95,9.9
2024-03-27 9:06,35.38737667,129.5521467,259.9,13.204,14.25,9.6
2024-03-27 9:07,35.38644167,129.5477867,254.65,13.2665,20.1,9.3
2024-03-27 9:08,35.38548333,129.54343,254.6,13.3245,16.7,9
2024-03-27 9:09,35.384495,129.5390267,254.65,13.4505,17.1,9.7
2024-03-27 9:10,35.38351333,129.534645,254.5,13.423,14.2,9.7
2024-03-27 9:11,35.382525,129.530245,254.9,13.4355,13.45,9.2
2024-03-27 9:12,35.381525,129.525855,254.55,13.4825,14.7,9.7
2024-03-27 9:13,35.38055,129.5215033,255,13.2755,16.4,10.45
2024-03-27 9:14,35.37957333,129.517205,255.2,13.169,16.7,10.5
2024-03-27 9:15,35.37859833,129.5128867,255.1,13.1785,18.75,11
2024-03-27 9:16,35.37761667,129.5085467,255,13.265,18.5,10.4
2024-03-27 9:17,35.37664667,129.5042383,255.2,13.1875,22.4,11
2024-03-27 9:18,35.37566667,129.4999667,254.85,13.0895,19,10.7
2024-03-27 9:19,35.374685,129.4956967,254.7,13.041,18.15,10.2
2024-03-27 9:20,35.37373667,129.49142,255.45,13.049,17.2,10.7
2024-03-27 9:21,35.37276333,129.4871217,254.9,13.1505,16,10.5
2024-03-27 9:22,35.37176833,129.4828267,254.7,13.174,16.6,10.6
2024-03-27 9:23,35.37078167,129.4785117,255.05,13.2085,17.25,10.8
2024-03-27 9:24,35.37016333,129.4741517,257.6,13.1595,15.75,10.4
2024-03-27 9:25,35.37016333,129.4741517,257.6,13.1595,15.75,10.4
2024-03-27 9:26,35.37416833,129.4669383,308.35,13.1295,6.1,10.7
2024-03-27 9:27,35.37641833,129.4632733,308.55,13.257,7.15,10.7
2024-03-27 9:28,35.378745,129.45973,309.65,13.3695,4.2,10.7
2024-03-27 9:29,35.38102833,129.4562017,309.2,13.438,4.9,10.7
2024-03-27 9:30,35.38338667,129.452565,309.55,13.462,3.6,10.7
2024-03-27 9:31,35.38567333,129.4489767,309.15,13.3975,4.7,10.5
2024-03-27 9:32,35.38797333,129.4453883,308.95,13.4115,4.95,10.4
2024-03-27 9:33,35.390295,129.4417967,308.95,13.4365,5.85,10.5
2024-03-27 9:34,35.39256833,129.43822,308.85,13.353,5.65,10.2
2024-03-27 9:35,35.39256833,129.43822,308.85,13.353,5.65,10.2
2024-03-27 9:36,35.39712,129.4314883,314.4,12.876,5.4,9.4
2024-03-27 9:37,35.39712,129.4314883,314.4,12.876,5.4,9.4
2024-03-27 9:38,35.40029667,129.427415,314.2,7.5005,7.25,5.7
2024-03-27 9:39,35.40175,129.425675,315.75,7.328,6.75,5.6
2024-03-27 9:40,35.40355167,129.4243367,330.1,7.5385,354.15,5.5
2024-03-27 9:41,35.405635,129.4233583,340.45,8.0635,349.35,5.7
2024-03-27 9:42,35.40783667,129.42248,342.65,8.2825,352.75,5.7
2024-03-27 9:43,35.410065,129.4216217,342.25,8.3715,7.55,5.7
2024-03-27 9:44,35.41231167,129.4207633,341.95,8.5095,353.05,5.9
2024-03-27 9:45,35.41458167,129.4198983,342.1,8.5325,6.9,5.7
2024-03-27 9:46,35.41685667,129.4190383,342.5,8.6075,8.5,6.5
2024-03-27 9:47,35.41913667,129.4182183,342.95,8.5515,4.65,5.7
2024-03-27 9:48,35.42140833,129.4173483,341.7,8.6045,6.45,5.7
2024-03-27 9:49,35.42348167,129.4166217,342.8,7.7565,8.6,5.4
2024-03-27 9:50,35.425435,129.41592,341.8,7.363,7.85,4.7
2024-03-27 9:51,35.427325,129.415185,340.1,7.142,13.4,4.7
2024-03-27 9:52,35.42921,129.41445,340.2,7.1335,10.2,5.1
2024-03-27 9:53,35.43110333,129.4137,340.25,7.138,5.65,4.8
2024-03-27 9:54,35.43300333,129.4129667,340.4,7.171,7.85,4.8
2024-03-27 9:55,35.43493333,129.4121967,340.2,7.214,10.8,5.2
2024-03-27 9:56,35.437035,129.41132,340.35,8.005,7.25,5.6
2024-03-27 9:57,35.43895667,129.4098467,325.55,8.195,7.45,5.3
2024-03-27 9:58,35.44056167,129.4078067,311,8.3105,9.15,5.4
2024-03-27 9:59,35.44214667,129.4056783,310.75,8.463,9.95,5.55
2024-03-27 10:00,35.44374667,129.403525,311.2,8.5505,12.2,5.7
2024-03-27 10:01,35.44536333,129.4013867,311.5,8.572,6.95,5
2024-03-27 10:02,35.44693,129.39922,311.25,8.4935,7.8,4.7
2024-03-27 10:03,35.44804167,129.39683,299.15,8.1415,9.95,4.7
2024-03-27 10:04,35.44838833,129.3941483,276.5,8.007,7.7,4.2
2024-03-27 10:05,35.44852167,129.3913767,273.7,8.157,354.2,4.1
2024-03-27 10:06,35.44866333,129.3885533,273,8.273,355.4,4.2
2024-03-27 10:07,35.44882,129.3857267,273.6,8.356,10.3,3.7
2024-03-27 10:08,35.44907,129.38291,274.85,8.3545,7.6,3.7
2024-03-27 10:09,35.44939833,129.3801183,273.85,8.2505,9.35,3.5
2024-03-27 10:10,35.449575,129.3773183,274.3,8.2445,352.65,3.55
2024-03-27 10:11,35.45015667,129.3746167,287.35,8.258,353.5,3.1
2024-03-27 10:12,35.45086667,129.372125,290.15,7.8785,5.85,2.5
2024-03-27 10:13,35.45155667,129.3700417,291.4,6.655,5.75,1.7
2024-03-27 10:14,35.45225167,129.3682417,295.5,5.874,12.4,0.8
2024-03-27 10:15,35.45289333,129.3665383,295.4,5.5415,12.2,0.2
2024-03-27 10:16,35.45353333,129.364885,295.2,5.3985,12.2,0
